flow_duration,Header_Length,Protocol Type,Rate,fin_flag_number,syn_flag_number,psh_flag_number,ack_flag_number,rst_flag_number,ack_count,syn_count,urg_count,rst_count,fin_count,Min,Max,AVG,IAT,Number,Magnitue,Radius,Variance,Weight,APS,ABPS,subARP,Predicted_Label,Detection_Method
0.2648677825927734,40.0,6.0,64.18296643551024,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,54.0,1452.0,424.4705882352941,0.0165542364120483,17.0,437.8958333333333,247304.40190972225,4.1780412737412815,72.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
2.829133987426758,40.0,6.0,2.120790329007113,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,54.0,765.0,314.0,0.5658267974853516,6.0,390.875,15940.71875,0.5482250603989365,8.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.4103801250457763,40.0,6.0,17.057356272356454,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,2.0,2.0,54.0,624.0,141.57142857142858,0.0683966875076294,7.0,130.625,29026.84375,0.0,12.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.0001029968261718,40.0,6.0,19418.074074074077,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,54.0,58.0,56.0,0.0001029968261718,2.0,56.0,0.0,0.0,1.0,0.0,0.0,0.0,DoS-High_Rate_Attack,Rule-Based (Rate)
0.0233778953552246,42.0,6.0,256.65270157260284,1.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,54.0,100.0,68.83333333333333,0.0046755790710449,6.0,68.83333333333334,199.44444444444449,11.46527777777778,9.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.8222060203552246,41.71428571428572,6.0,17.027362550752745,0.0,1.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,54.0,1456.0,529.3571428571429,0.0632466169504018,14.0,529.3571428571429,328597.3265306123,0.5006848082364512,49.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.0259759426116943,40.0,6.0,192.48579636717423,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,64.0,222.0,105.6,0.0064939856529235,5.0,102.83333333333334,2773.7777777777774,0.0,6.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.7152080535888672,40.0,6.0,62.91875458363891,0.0,0.0,1.0,1.0,0.0,45.0,0.0,0.0,0.0,0.0,54.0,1456.0,495.77777777777777,0.016254728490656,45.0,529.3,284926.72000000003,0.4121697894384165,500.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.4216859340667724,40.0,6.0,30.82863085952849,0.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,54.0,194.0,94.3076923076923,0.0351404945055643,13.0,93.9047619047619,1589.9818594104308,0.4678506907155851,42.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.224647045135498,40.0,6.0,17.8057093855268,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,54.0,83.0,71.0,0.0748823483784993,4.0,71.0,150.25,2.329639889196676,4.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.3212299346923828,40.0,6.0,286.39921148102627,0.0,0.0,1.0,1.0,0.0,92.0,0.0,0.0,0.0,0.0,54.0,1450.0,1122.9347826086955,0.0035299992823338,92.0,920.5659697188177,322303.5439275714,2.1822411912759447,1387.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.2281479835510254,40.0,6.0,17.53248018124779,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,54.0,86.0,71.0,0.0760493278503418,4.0,71.0,226.0,1.3061224489795915,4.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.2255780696868896,40.0,6.0,17.73222018236144,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,54.0,86.0,71.0,0.0751926898956298,4.0,71.0,226.0,1.3061224489795915,4.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.2095730304718017,40.0,6.0,23.858031678712376,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,58.0,107.0,80.2,0.0523932576179504,5.0,81.66666666666666,266.77777777777777,0.0,6.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.1710958480834961,40.0,6.0,17.534031559526664,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,54.0,231.0,147.33333333333334,0.085547924041748,3.0,168.25,1326.125,0.0,2.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.6686420440673828,40.85714285714286,6.0,20.937959442151296,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,1.0,2.0,54.0,648.0,114.28571428571428,0.0514340033897986,14.0,102.48888888888888,16431.49975308642,355.58636616941016,45.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
1.2878320217132568,40.96,6.0,19.41246962219611,0.0,1.0,0.0,0.0,0.0,23.0,2.0,0.0,1.0,2.0,54.0,1456.0,485.68,0.0536596675713857,25.0,482.7948717948718,328693.1786653517,0.8045226936406651,156.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.0246059894561767,40.0,6.0,203.20255801560003,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,58.0,263.0,111.4,0.0061514973640441,5.0,107.66666666666666,4669.444444444445,0.0,6.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.0448460578918457,40.0,6.0,66.89551191400227,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,54.0,90.0,76.66666666666667,0.0224230289459228,3.0,79.0,162.0,0.0,2.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.3556239604949951,40.0,6.0,11.247836041284666,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,54.0,86.0,71.0,0.1185413201649983,4.0,71.0,226.0,1.3061224489795915,4.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
