flow_duration,Header_Length,Protocol Type,Rate,fin_flag_number,syn_flag_number,psh_flag_number,ack_flag_number,rst_flag_number,ack_count,syn_count,urg_count,rst_count,fin_count,Min,Max,AVG,IAT,Number,Magnitue,Radius,Variance,Weight,APS,ABPS,subARP,label
0.08631014823913574,20.0,17.0,23.17224614721652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,74.0,68.0,0.08631014823913574,2.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,MiTM
2.931925058364868,20.0,17.0,50.13770716294562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,194.0,143.71428571428572,0.02008167848195115,147.0,135.2494483671668,886.3286622334149,0.5651382616920407,4532.0,0.0,0.0,0.0,MiTM
0.062161922454833984,20.0,17.0,32.17403711175717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,74.0,68.0,0.062161922454833984,2.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,MiTM
3.007293939590454,20.0,17.0,83.46374017372649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,1235.0,727.0039840637451,0.012029175758361816,251.0,511.7913167768448,76910.29489297672,488.09290125365544,11194.0,0.0,0.0,0.0,MiTM
0.13031291961669922,20.0,17.0,15.347672401806166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,151.0,127.0,0.13031291961669922,2.0,127.0,0.0,0.0,1.0,0.0,0.0,0.0,MiTM
0.28321385383605957,40.0,6.0,14.123602874015582,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,54.0,126.0,89.5,0.0944046179453532,4.0,89.5,1260.5,0.9452160493827161,4.0,0.0,0.0,0.0,MiTM
0.275317907333374,40.0,6.0,14.528659028184906,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,54.0,86.0,69.0,0.09177263577779134,4.0,69.0,226.0,1.3061224489795917,4.0,0.0,0.0,0.0,MiTM
0.5860519409179688,40.0,6.0,11.944333788973507,0.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,54.0,1454.0,425.7142857142857,0.09767532348632812,7.0,383.375,166059.84375,151.48837809917356,12.0,0.0,0.0,0.0,MiTM
0.003637075424194336,20.0,17.0,549.8923631596198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,575.0,543.0,0.003637075424194336,2.0,271.5,512.0,0.0,0.0,0.0,0.0,0.0,MiTM
2.88559889793396,20.0,17.0,106.39039272568576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,262.0,166.1172638436482,0.009430061757954118,307.0,168.34849357554276,2543.462000335097,0.170314110425726,22570.0,0.0,0.0,0.0,MiTM
